team_name,user_name,draft_position,draft_id
Fake Team 31008,Fake User 31008,8,3101
Fake Team 31009,Fake User 31009,9,3101
Fake Team 31010,Fake User 31010,10,3101
Fake Team 31011,Fake User 31011,1,3102
Fake Team 31012,Fake User 31012,2,3102
Fake Team 31013,Fake User 31013,3,3102
Fake Team 31014,Fake User 31014,4,3102
Fake Team 31015,Fake User 31015,5,3102
Fake Team 31016,Fake User 31016,6,3102
Fake Team 31017,Fake User 31017,7,3102
Fake Team 31018,Fake User 31018,8,3102
Fake Team 31019,Fake User 31019,9,3102
Fake Team 31020,Fake User 31020,10,3102
Fake Team 31021,Fake User 31021,1,3103
Fake Team 31022,Fake User 31022,2,3103
Fake Team 31023,Fake User 31023,3,3103
Fake Team 31024,Fake User 31024,4,3103
Fake Team 31025,Fake User 31025,5,3103
Fake Team 31026,Fake User 31026,6,3103
Fake Team 31027,Fake User 31027,7,3103
Fake Team 31028,Fake User 31028,8,3103
Fake Team 31029,Fake User 31029,9,3103
Fake Team 31030,Fake User 31030,10,3103
Fake Team 31031,Fake User 31031,1,3104
Fake Team 31032,Fake User 31032,2,3104
Fake Team 31033,Fake User 31033,3,3104
Fake Team 31034,Fake User 31034,4,3104
Fake Team 31035,Fake User 31035,5,3104
Fake Team 31036,Fake User 31036,6,3104
Fake Team 31037,Fake User 31037,7,3104
Fake Team 31038,Fake User 31038,8,3104
Fake Team 31039,Fake User 31039,9,3104
Fake Team 31040,Fake User 31040,10,3104
Fake Team 31041,Fake User 31041,1,3105
Fake Team 31042,Fake User 31042,2,3105
Fake Team 31043,Fake User 31043,3,3105
Fake Team 31044,Fake User 31044,4,3105
Fake Team 31045,Fake User 31045,5,3105
Fake Team 31046,Fake User 31046,6,3105
Fake Team 31047,Fake User 31047,7,3105
Fake Team 31048,Fake User 31048,8,3105
Fake Team 31049,Fake User 31049,9,3105
Fake Team 31050,Fake User 31050,10,3105
Fake Team 31051,Fake User 31051,1,3106
Fake Team 31052,Fake User 31052,2,3106
Fake Team 31053,Fake User 31053,3,3106
Fake Team 31054,Fake User 31054,4,3106
Fake Team 31055,Fake User 31055,5,3106
Fake Team 31056,Fake User 31056,6,3106
Fake Team 31057,Fake User 31057,7,3106
Fake Team 31058,Fake User 31058,8,3106
Fake Team 31059,Fake User 31059,9,3106
Fake Team 31060,Fake User 31060,10,3106
Fake Team 31061,Fake User 31061,1,3107
Fake Team 31062,Fake User 31062,2,3107
Fake Team 31063,Fake User 31063,3,3107
Fake Team 31064,Fake User 31064,4,3107
Fake Team 31065,Fake User 31065,5,3107
Fake Team 31066,Fake User 31066,6,3107
Fake Team 31067,Fake User 31067,7,3107
Fake Team 31068,Fake User 31068,8,3107
Fake Team 31069,Fake User 31069,9,3107
Fake Team 31070,Fake User 31070,10,3107
Fake Team 31071,Fake User 31071,1,3108
Fake Team 31072,Fake User 31072,2,3108
Fake Team 31073,Fake User 31073,3,3108
Fake Team 31074,Fake User 31074,4,3108
Fake Team 31075,Fake User 31075,5,3108
Fake Team 31076,Fake User 31076,6,3108
Fake Team 31077,Fake User 31077,7,3108
Fake Team 31078,Fake User 31078,8,3108
Fake Team 31079,Fake User 31079,9,3108
Fake Team 31080,Fake User 31080,10,3108
Fake Team 31081,Fake User 31081,1,3109
Fake Team 31082,Fake User 31082,2,3109
Fake Team 31083,Fake User 31083,3,3109
Fake Team 31084,Fake User 31084,4,3109
Fake Team 31085,Fake User 31085,5,3109
Fake Team 31086,Fake User 31086,6,3109
Fake Team 31087,Fake User 31087,7,3109
Fake Team 31088,Fake User 31088,8,3109
Fake Team 31089,Fake User 31089,9,3109
Fake Team 31090,Fake User 31090,10,3109
Fake Team 31091,Fake User 31091,1,3110
Fake Team 31092,Fake User 31092,2,3110
Fake Team 31093,Fake User 31093,3,3110
Fake Team 31094,Fake User 31094,4,3110
Fake Team 31095,Fake User 31095,5,3110
Fake Team 31096,Fake User 31096,6,3110
Fake Team 31097,Fake User 31097,7,3110
Fake Team 31098,Fake User 31098,8,3110
Fake Team 31099,Fake User 31099,9,3110
Fake Team 31100,Fake User 31100,10,3110
Fake Team 31101,Fake User 31101,1,3111
Fake Team 31102,Fake User 31102,2,3111
Fake Team 31103,Fake User 31103,3,3111
Fake Team 31104,Fake User 31104,4,3111
Fake Team 31105,Fake User 31105,5,3111
Fake Team 31106,Fake User 31106,6,3111
Fake Team 31107,Fake User 31107,7,3111
Fake Team 31108,Fake User 31108,8,3111
Fake Team 31109,Fake User 31109,9,3111
Fake Team 31110,Fake User 31110,10,3111
Fake Team 31111,Fake User 31111,1,3112
Fake Team 31112,Fake User 31112,2,3112
Fake Team 31113,Fake User 31113,3,3112
Fake Team 31114,Fake User 31114,4,3112
Fake Team 31115,Fake User 31115,5,3112
Fake Team 31116,Fake User 31116,6,3112
Fake Team 31117,Fake User 31117,7,3112
Fake Team 31118,Fake User 31118,8,3112
Fake Team 31119,Fake User 31119,9,3112
Fake Team 31120,Fake User 31120,10,3112
Fake Team 31121,Fake User 31121,1,3113
Fake Team 31122,Fake User 31122,2,3113
Fake Team 31123,Fake User 31123,3,3113
Fake Team 31124,Fake User 31124,4,3113
Fake Team 31125,Fake User 31125,5,3113
Fake Team 31126,Fake User 31126,6,3113
Fake Team 31127,Fake User 31127,7,3113
Fake Team 31128,Fake User 31128,8,3113
Fake Team 31129,Fake User 31129,9,3113
Fake Team 31130,Fake User 31130,10,3113
Fake Team 31131,Fake User 31131,1,3114
Fake Team 31132,Fake User 31132,2,3114
Fake Team 31133,Fake User 31133,3,3114
Fake Team 31134,Fake User 31134,4,3114
Fake Team 31135,Fake User 31135,5,3114
Fake Team 31136,Fake User 31136,6,3114
Fake Team 31137,Fake User 31137,7,3114
Fake Team 31138,Fake User 31138,8,3114
Fake Team 31139,Fake User 31139,9,3114
Fake Team 31140,Fake User 31140,10,3114
Fake Team 31141,Fake User 31141,1,3115
Fake Team 31142,Fake User 31142,2,3115
Fake Team 31143,Fake User 31143,3,3115
Fake Team 31144,Fake User 31144,4,3115
Fake Team 31145,Fake User 31145,5,3115
Fake Team 31146,Fake User 31146,6,3115
Fake Team 31147,Fake User 31147,7,3115
Fake Team 31148,Fake User 31148,8,3115
Fake Team 31149,Fake User 31149,9,3115
Fake Team 31150,Fake User 31150,10,3115
Fake Team 31151,Fake User 31151,1,3116
Fake Team 31152,Fake User 31152,2,3116
Fake Team 31153,Fake User 31153,3,3116
Fake Team 31154,Fake User 31154,4,3116
Fake Team 31155,Fake User 31155,5,3116
Fake Team 31156,Fake User 31156,6,3116
Fake Team 31157,Fake User 31157,7,3116
Fake Team 31158,Fake User 31158,8,3116
Fake Team 31159,Fake User 31159,9,3116
Fake Team 31160,Fake User 31160,10,3116
Fake Team 31161,Fake User 31161,1,3117
Fake Team 31162,Fake User 31162,2,3117
Fake Team 31163,Fake User 31163,3,3117
Fake Team 31164,Fake User 31164,4,3117
Fake Team 31165,Fake User 31165,5,3117
Fake Team 31166,Fake User 31166,6,3117
Fake Team 31167,Fake User 31167,7,3117
Fake Team 31168,Fake User 31168,8,3117
Fake Team 31169,Fake User 31169,9,3117
Fake Team 31170,Fake User 31170,10,3117
Fake Team 31171,Fake User 31171,1,3118
Fake Team 31172,Fake User 31172,2,3118
Fake Team 31173,Fake User 31173,3,3118
Fake Team 31174,Fake User 31174,4,3118
Fake Team 31175,Fake User 31175,5,3118
Fake Team 31176,Fake User 31176,6,3118
Fake Team 31177,Fake User 31177,7,3118
Fake Team 31178,Fake User 31178,8,3118
Fake Team 31179,Fake User 31179,9,3118
Fake Team 31180,Fake User 31180,10,3118
Fake Team 31181,Fake User 31181,1,3119
Fake Team 31182,Fake User 31182,2,3119
Fake Team 31183,Fake User 31183,3,3119
Fake Team 31184,Fake User 31184,4,3119
Fake Team 31185,Fake User 31185,5,3119
Fake Team 31186,Fake User 31186,6,3119
Fake Team 31187,Fake User 31187,7,3119
Fake Team 31188,Fake User 31188,8,3119
Fake Team 31189,Fake User 31189,9,3119
Fake Team 31190,Fake User 31190,10,3119
Fake Team 31191,Fake User 31191,1,3120
Fake Team 31192,Fake User 31192,2,3120
Fake Team 31193,Fake User 31193,3,3120
Fake Team 31194,Fake User 31194,4,3120
Fake Team 31195,Fake User 31195,5,3120
Fake Team 31196,Fake User 31196,6,3120
Fake Team 31197,Fake User 31197,7,3120
Fake Team 31198,Fake User 31198,8,3120
Fake Team 31199,Fake User 31199,9,3120
Fake Team 31200,Fake User 31200,10,3120
Fake Team 31201,Fake User 31201,1,3121
Fake Team 31202,Fake User 31202,2,3121
Fake Team 31203,Fake User 31203,3,3121
Fake Team 31204,Fake User 31204,4,3121
Fake Team 31205,Fake User 31205,5,3121
Fake Team 31206,Fake User 31206,6,3121
Fake Team 31207,Fake User 31207,7,3121
Fake Team 31208,Fake User 31208,8,3121
Fake Team 31209,Fake User 31209,9,3121
Fake Team 31210,Fake User 31210,10,3121
Fake Team 31211,Fake User 31211,1,3122
Fake Team 31212,Fake User 31212,2,3122
Fake Team 31213,Fake User 31213,3,3122
Fake Team 31214,Fake User 31214,4,3122
Fake Team 31215,Fake User 31215,5,3122
Fake Team 31216,Fake User 31216,6,3122
Fake Team 31217,Fake User 31217,7,3122
Fake Team 31218,Fake User 31218,8,3122
Fake Team 31219,Fake User 31219,9,3122
Fake Team 31220,Fake User 31220,10,3122
Fake Team 31221,Fake User 31221,1,3123
Fake Team 31222,Fake User 31222,2,3123
Fake Team 31223,Fake User 31223,3,3123
Fake Team 31224,Fake User 31224,4,3123
Fake Team 31225,Fake User 31225,5,3123
Fake Team 31226,Fake User 31226,6,3123
Fake Team 31227,Fake User 31227,7,3123
Fake Team 31228,Fake User 31228,8,3123
Fake Team 31229,Fake User 31229,9,3123
Fake Team 31230,Fake User 31230,10,3123
Fake Team 31231,Fake User 31231,1,3124
Fake Team 31232,Fake User 31232,2,3124
Fake Team 31233,Fake User 31233,3,3124
Fake Team 31234,Fake User 31234,4,3124
Fake Team 31235,Fake User 31235,5,3124
Fake Team 31236,Fake User 31236,6,3124
Fake Team 31237,Fake User 31237,7,3124
Fake Team 31238,Fake User 31238,8,3124
Fake Team 31239,Fake User 31239,9,3124
Fake Team 31240,Fake User 31240,10,3124
Fake Team 31241,Fake User 31241,1,3125
Fake Team 31242,Fake User 31242,2,3125
Fake Team 31243,Fake User 31243,3,3125
Fake Team 31244,Fake User 31244,4,3125
Fake Team 31245,Fake User 31245,5,3125
Fake Team 31246,Fake User 31246,6,3125
Fake Team 31247,Fake User 31247,7,3125
Fake Team 31248,Fake User 31248,8,3125
Fake Team 31249,Fake User 31249,9,3125
Fake Team 31250,Fake User 31250,10,3125
Fake Team 31251,Fake User 31251,1,3126
Fake Team 31252,Fake User 31252,2,3126
Fake Team 31253,Fake User 31253,3,3126
Fake Team 31254,Fake User 31254,4,3126
Fake Team 31255,Fake User 31255,5,3126
Fake Team 31256,Fake User 31256,6,3126
Fake Team 31257,Fake User 31257,7,3126
Fake Team 31258,Fake User 31258,8,3126
Fake Team 31259,Fake User 31259,9,3126
Fake Team 31260,Fake User 31260,10,3126
Fake Team 31261,Fake User 31261,1,3127
Fake Team 31262,Fake User 31262,2,3127
Fake Team 31263,Fake User 31263,3,3127
Fake Team 31264,Fake User 31264,4,3127
Fake Team 31265,Fake User 31265,5,3127
Fake Team 31266,Fake User 31266,6,3127
Fake Team 31267,Fake User 31267,7,3127
Fake Team 31268,Fake User 31268,8,3127
Fake Team 31269,Fake User 31269,9,3127
Fake Team 31270,Fake User 31270,10,3127
Fake Team 31271,Fake User 31271,1,3128
Fake Team 31272,Fake User 31272,2,3128
Fake Team 31273,Fake User 31273,3,3128
Fake Team 31274,Fake User 31274,4,3128
Fake Team 31275,Fake User 31275,5,3128
Fake Team 31276,Fake User 31276,6,3128
Fake Team 31277,Fake User 31277,7,3128
Fake Team 31278,Fake User 31278,8,3128
Fake Team 31279,Fake User 31279,9,3128
Fake Team 31280,Fake User 31280,10,3128
Fake Team 31281,Fake User 31281,1,3129
Fake Team 31282,Fake User 31282,2,3129
Fake Team 31283,Fake User 31283,3,3129
Fake Team 31284,Fake User 31284,4,3129
Fake Team 31285,Fake User 31285,5,3129
Fake Team 31286,Fake User 31286,6,3129
Fake Team 31287,Fake User 31287,7,3129
Fake Team 31288,Fake User 31288,8,3129
Fake Team 31289,Fake User 31289,9,3129
Fake Team 31290,Fake User 31290,10,3129
Fake Team 31291,Fake User 31291,1,3130
Fake Team 31292,Fake User 31292,2,3130
Fake Team 31293,Fake User 31293,3,3130
Fake Team 31294,Fake User 31294,4,3130
Fake Team 31295,Fake User 31295,5,3130
Fake Team 31296,Fake User 31296,6,3130
Fake Team 31297,Fake User 31297,7,3130
Fake Team 31298,Fake User 31298,8,3130
Fake Team 31299,Fake User 31299,9,3130
Fake Team 31300,Fake User 31300,10,3130
Fake Team 31301,Fake User 31301,1,3131
Fake Team 31302,Fake User 31302,2,3131
Fake Team 31303,Fake User 31303,3,3131
Fake Team 31304,Fake User 31304,4,3131
Fake Team 31305,Fake User 31305,5,3131
Fake Team 31306,Fake User 31306,6,3131
Fake Team 31307,Fake User 31307,7,3131
Fake Team 31308,Fake User 31308,8,3131
Fake Team 31309,Fake User 31309,9,3131
Fake Team 31310,Fake User 31310,10,3131
Fake Team 31311,Fake User 31311,1,3132
Fake Team 31312,Fake User 31312,2,3132
Fake Team 31313,Fake User 31313,3,3132
Fake Team 31314,Fake User 31314,4,3132
Fake Team 31315,Fake User 31315,5,3132
Fake Team 31316,Fake User 31316,6,3132
Fake Team 31317,Fake User 31317,7,3132
Fake Team 31318,Fake User 31318,8,3132
Fake Team 31319,Fake User 31319,9,3132
Fake Team 31320,Fake User 31320,10,3132
Fake Team 31321,Fake User 31321,1,3133
Fake Team 31322,Fake User 31322,2,3133
Fake Team 31323,Fake User 31323,3,3133
Fake Team 31324,Fake User 31324,4,3133
Fake Team 31325,Fake User 31325,5,3133
Fake Team 31326,Fake User 31326,6,3133
Fake Team 31327,Fake User 31327,7,3133
Fake Team 31328,Fake User 31328,8,3133
Fake Team 31329,Fake User 31329,9,3133
Fake Team 31330,Fake User 31330,10,3133
Fake Team 31331,Fake User 31331,1,3134
Fake Team 31332,Fake User 31332,2,3134
Fake Team 31333,Fake User 31333,3,3134
Fake Team 31334,Fake User 31334,4,3134
Fake Team 31335,Fake User 31335,5,3134
Fake Team 31336,Fake User 31336,6,3134
Fake Team 31337,Fake User 31337,7,3134
Fake Team 31338,Fake User 31338,8,3134
Fake Team 31339,Fake User 31339,9,3134
Fake Team 31340,Fake User 31340,10,3134
Fake Team 31341,Fake User 31341,1,3135
Fake Team 31342,Fake User 31342,2,3135
Fake Team 31343,Fake User 31343,3,3135
Fake Team 31344,Fake User 31344,4,3135
Fake Team 31345,Fake User 31345,5,3135
Fake Team 31346,Fake User 31346,6,3135
Fake Team 31347,Fake User 31347,7,3135
Fake Team 31348,Fake User 31348,8,3135
Fake Team 31349,Fake User 31349,9,3135
Fake Team 31350,Fake User 31350,10,3135
Fake Team 31351,Fake User 31351,1,3136
Fake Team 31352,Fake User 31352,2,3136
Fake Team 31353,Fake User 31353,3,3136
Fake Team 31354,Fake User 31354,4,3136
Fake Team 31355,Fake User 31355,5,3136
Fake Team 31356,Fake User 31356,6,3136
Fake Team 31357,Fake User 31357,7,3136
Fake Team 31358,Fake User 31358,8,3136
Fake Team 31359,Fake User 31359,9,3136
Fake Team 31360,Fake User 31360,10,3136
Fake Team 31361,Fake User 31361,1,3137
Fake Team 31362,Fake User 31362,2,3137
Fake Team 31363,Fake User 31363,3,3137
Fake Team 31364,Fake User 31364,4,3137
Fake Team 31365,Fake User 31365,5,3137
Fake Team 31366,Fake User 31366,6,3137
Fake Team 31367,Fake User 31367,7,3137
Fake Team 31368,Fake User 31368,8,3137
Fake Team 31369,Fake User 31369,9,3137
Fake Team 31370,Fake User 31370,10,3137
Fake Team 31371,Fake User 31371,1,3138
Fake Team 31372,Fake User 31372,2,3138
Fake Team 31373,Fake User 31373,3,3138
Fake Team 31374,Fake User 31374,4,3138
Fake Team 31375,Fake User 31375,5,3138
Fake Team 31376,Fake User 31376,6,3138
Fake Team 31377,Fake User 31377,7,3138
Fake Team 31378,Fake User 31378,8,3138
Fake Team 31379,Fake User 31379,9,3138
Fake Team 31380,Fake User 31380,10,3138
Fake Team 31381,Fake User 31381,1,3139
Fake Team 31382,Fake User 31382,2,3139
Fake Team 31383,Fake User 31383,3,3139
Fake Team 31384,Fake User 31384,4,3139
Fake Team 31385,Fake User 31385,5,3139
Fake Team 31386,Fake User 31386,6,3139
Fake Team 31387,Fake User 31387,7,3139
Fake Team 31388,Fake User 31388,8,3139
Fake Team 31389,Fake User 31389,9,3139
Fake Team 31390,Fake User 31390,10,3139
Fake Team 31391,Fake User 31391,1,3140
Fake Team 31392,Fake User 31392,2,3140
Fake Team 31393,Fake User 31393,3,3140
Fake Team 31394,Fake User 31394,4,3140
Fake Team 31395,Fake User 31395,5,3140
Fake Team 31396,Fake User 31396,6,3140
Fake Team 31397,Fake User 31397,7,3140
Fake Team 31398,Fake User 31398,8,3140
Fake Team 31399,Fake User 31399,9,3140
Fake Team 31400,Fake User 31400,10,3140
Fake Team 31401,Fake User 31401,1,3141
Fake Team 31402,Fake User 31402,2,3141
Fake Team 31403,Fake User 31403,3,3141
Fake Team 31404,Fake User 31404,4,3141
Fake Team 31405,Fake User 31405,5,3141
Fake Team 31406,Fake User 31406,6,3141
Fake Team 31407,Fake User 31407,7,3141
Fake Team 31408,Fake User 31408,8,3141
Fake Team 31409,Fake User 31409,9,3141
Fake Team 31410,Fake User 31410,10,3141
Fake Team 31411,Fake User 31411,1,3142
Fake Team 31412,Fake User 31412,2,3142
Fake Team 31413,Fake User 31413,3,3142
Fake Team 31414,Fake User 31414,4,3142
Fake Team 31415,Fake User 31415,5,3142
Fake Team 31416,Fake User 31416,6,3142
Fake Team 31417,Fake User 31417,7,3142
Fake Team 31418,Fake User 31418,8,3142
Fake Team 31419,Fake User 31419,9,3142
Fake Team 31420,Fake User 31420,10,3142
Fake Team 31421,Fake User 31421,1,3143
Fake Team 31422,Fake User 31422,2,3143
Fake Team 31423,Fake User 31423,3,3143
Fake Team 31424,Fake User 31424,4,3143
Fake Team 31425,Fake User 31425,5,3143
Fake Team 31426,Fake User 31426,6,3143
Fake Team 31427,Fake User 31427,7,3143
Fake Team 31428,Fake User 31428,8,3143
Fake Team 31429,Fake User 31429,9,3143
Fake Team 31430,Fake User 31430,10,3143
Fake Team 31431,Fake User 31431,1,3144
Fake Team 31432,Fake User 31432,2,3144
Fake Team 31433,Fake User 31433,3,3144
Fake Team 31434,Fake User 31434,4,3144
Fake Team 31435,Fake User 31435,5,3144
Fake Team 31436,Fake User 31436,6,3144
Fake Team 31437,Fake User 31437,7,3144
Fake Team 31438,Fake User 31438,8,3144
Fake Team 31439,Fake User 31439,9,3144
Fake Team 31440,Fake User 31440,10,3144
Fake Team 31441,Fake User 31441,1,3145
Fake Team 31442,Fake User 31442,2,3145
Fake Team 31443,Fake User 31443,3,3145
Fake Team 31444,Fake User 31444,4,3145
Fake Team 31445,Fake User 31445,5,3145
Fake Team 31446,Fake User 31446,6,3145
Fake Team 31447,Fake User 31447,7,3145
Fake Team 31448,Fake User 31448,8,3145
Fake Team 31449,Fake User 31449,9,3145
Fake Team 31450,Fake User 31450,10,3145
Fake Team 31451,Fake User 31451,1,3146
Fake Team 31452,Fake User 31452,2,3146
Fake Team 31453,Fake User 31453,3,3146
Fake Team 31454,Fake User 31454,4,3146
Fake Team 31455,Fake User 31455,5,3146
Fake Team 31456,Fake User 31456,6,3146
Fake Team 31457,Fake User 31457,7,3146
Fake Team 31458,Fake User 31458,8,3146
Fake Team 31459,Fake User 31459,9,3146
Fake Team 31460,Fake User 31460,10,3146
Fake Team 31461,Fake User 31461,1,3147
Fake Team 31462,Fake User 31462,2,3147
Fake Team 31463,Fake User 31463,3,3147
Fake Team 31464,Fake User 31464,4,3147
Fake Team 31465,Fake User 31465,5,3147
Fake Team 31466,Fake User 31466,6,3147
Fake Team 31467,Fake User 31467,7,3147
Fake Team 31468,Fake User 31468,8,3147
Fake Team 31469,Fake User 31469,9,3147
Fake Team 31470,Fake User 31470,10,3147
Fake Team 31471,Fake User 31471,1,3148
Fake Team 31472,Fake User 31472,2,3148
Fake Team 31473,Fake User 31473,3,3148
Fake Team 31474,Fake User 31474,4,3148
Fake Team 31475,Fake User 31475,5,3148
Fake Team 31476,Fake User 31476,6,3148
Fake Team 31477,Fake User 31477,7,3148
Fake Team 31478,Fake User 31478,8,3148
Fake Team 31479,Fake User 31479,9,3148
Fake Team 31480,Fake User 31480,10,3148
Fake Team 31481,Fake User 31481,1,3149
Fake Team 31482,Fake User 31482,2,3149
Fake Team 31483,Fake User 31483,3,3149
Fake Team 31484,Fake User 31484,4,3149
Fake Team 31485,Fake User 31485,5,3149
Fake Team 31486,Fake User 31486,6,3149
Fake Team 31487,Fake User 31487,7,3149
Fake Team 31488,Fake User 31488,8,3149
Fake Team 31489,Fake User 31489,9,3149
Fake Team 31490,Fake User 31490,10,3149
Fake Team 31491,Fake User 31491,1,3150
Fake Team 31492,Fake User 31492,2,3150
Fake Team 31493,Fake User 31493,3,3150
Fake Team 31494,Fake User 31494,4,3150
Fake Team 31495,Fake User 31495,5,3150
Fake Team 31496,Fake User 31496,6,3150
Fake Team 31497,Fake User 31497,7,3150
Fake Team 31498,Fake User 31498,8,3150
Fake Team 31499,Fake User 31499,9,3150
Fake Team 31500,Fake User 31500,10,3150
Fake Team 31501,Fake User 31501,1,3151
Fake Team 31502,Fake User 31502,2,3151
Fake Team 31503,Fake User 31503,3,3151
Fake Team 31504,Fake User 31504,4,3151
Fake Team 31505,Fake User 31505,5,3151
Fake Team 31506,Fake User 31506,6,3151
Fake Team 31507,Fake User 31507,7,3151
Fake Team 31508,Fake User 31508,8,3151
Fake Team 31509,Fake User 31509,9,3151
Fake Team 31510,Fake User 31510,10,3151
Fake Team 31511,Fake User 31511,1,3152
Fake Team 31512,Fake User 31512,2,3152
Fake Team 31513,Fake User 31513,3,3152
Fake Team 31514,Fake User 31514,4,3152
Fake Team 31515,Fake User 31515,5,3152
Fake Team 31516,Fake User 31516,6,3152
Fake Team 31517,Fake User 31517,7,3152
Fake Team 31518,Fake User 31518,8,3152
Fake Team 31519,Fake User 31519,9,3152
Fake Team 31520,Fake User 31520,10,3152
Fake Team 31521,Fake User 31521,1,3153
Fake Team 31522,Fake User 31522,2,3153
Fake Team 31523,Fake User 31523,3,3153
