draft_id,draft_name,draft_type,roster_size,draft_size,draft_status
4460,Fake Draft 4460,PPR,10,10,completed
4461,Fake Draft 4461,Standard,10,10,completed
4462,Fake Draft 4462,PPR,10,10,completed
4463,Fake Draft 4463,Standard,10,10,completed
4464,Fake Draft 4464,PPR,10,10,completed
4465,Fake Draft 4465,Standard,10,10,completed
4466,Fake Draft 4466,PPR,10,10,completed
4467,Fake Draft 4467,Standard,10,10,completed
4468,Fake Draft 4468,PPR,10,10,completed
4469,Fake Draft 4469,Standard,10,10,completed
4470,Fake Draft 4470,PPR,10,10,completed
4471,Fake Draft 4471,Standard,10,10,completed
4472,Fake Draft 4472,PPR,10,10,completed
4473,Fake Draft 4473,Standard,10,10,completed
4474,Fake Draft 4474,PPR,10,10,completed
4475,Fake Draft 4475,Standard,10,10,completed
4476,Fake Draft 4476,PPR,10,10,completed
4477,Fake Draft 4477,Standard,10,10,completed
4478,Fake Draft 4478,PPR,10,10,completed
4479,Fake Draft 4479,Standard,10,10,completed
4480,Fake Draft 4480,PPR,10,10,completed
4481,Fake Draft 4481,Standard,10,10,completed
4482,Fake Draft 4482,PPR,10,10,completed
4483,Fake Draft 4483,Standard,10,10,completed
4484,Fake Draft 4484,PPR,10,10,completed
4485,Fake Draft 4485,Standard,10,10,completed
4486,Fake Draft 4486,PPR,10,10,completed
4487,Fake Draft 4487,Standard,10,10,completed
4488,Fake Draft 4488,PPR,10,10,completed
4489,Fake Draft 4489,Standard,10,10,completed
4490,Fake Draft 4490,PPR,10,10,completed
4491,Fake Draft 4491,Standard,10,10,completed
4492,Fake Draft 4492,PPR,10,10,completed
4493,Fake Draft 4493,Standard,10,10,completed
4494,Fake Draft 4494,PPR,10,10,completed
4495,Fake Draft 4495,Standard,10,10,completed
4496,Fake Draft 4496,PPR,10,10,completed
4497,Fake Draft 4497,Standard,10,10,completed
4498,Fake Draft 4498,PPR,10,10,completed
4499,Fake Draft 4499,Standard,10,10,completed
4500,Fake Draft 4500,PPR,10,10,completed
4501,Fake Draft 4501,Standard,10,10,completed
4502,Fake Draft 4502,PPR,10,10,completed
4503,Fake Draft 4503,Standard,10,10,completed
4504,Fake Draft 4504,PPR,10,10,completed
4505,Fake Draft 4505,Standard,10,10,completed
4506,Fake Draft 4506,PPR,10,10,completed
4507,Fake Draft 4507,Standard,10,10,completed
4508,Fake Draft 4508,PPR,10,10,completed
4509,Fake Draft 4509,Standard,10,10,completed
4510,Fake Draft 4510,PPR,10,10,completed
4511,Fake Draft 4511,Standard,10,10,completed
4512,Fake Draft 4512,PPR,10,10,completed
4513,Fake Draft 4513,Standard,10,10,completed
4514,Fake Draft 4514,PPR,10,10,completed
4515,Fake Draft 4515,Standard,10,10,completed
4516,Fake Draft 4516,PPR,10,10,completed
4517,Fake Draft 4517,Standard,10,10,completed
4518,Fake Draft 4518,PPR,10,10,completed
4519,Fake Draft 4519,Standard,10,10,completed
4520,Fake Draft 4520,PPR,10,10,completed
4521,Fake Draft 4521,Standard,10,10,completed
4522,Fake Draft 4522,PPR,10,10,completed
4523,Fake Draft 4523,Standard,10,10,completed
4524,Fake Draft 4524,PPR,10,10,completed
4525,Fake Draft 4525,Standard,10,10,completed
4526,Fake Draft 4526,PPR,10,10,completed
4527,Fake Draft 4527,Standard,10,10,completed
4528,Fake Draft 4528,PPR,10,10,completed
4529,Fake Draft 4529,Standard,10,10,completed
4530,Fake Draft 4530,PPR,10,10,completed
4531,Fake Draft 4531,Standard,10,10,completed
4532,Fake Draft 4532,PPR,10,10,completed
4533,Fake Draft 4533,Standard,10,10,completed
4534,Fake Draft 4534,PPR,10,10,completed
4535,Fake Draft 4535,Standard,10,10,completed
4536,Fake Draft 4536,PPR,10,10,completed
4537,Fake Draft 4537,Standard,10,10,completed
4538,Fake Draft 4538,PPR,10,10,completed
4539,Fake Draft 4539,Standard,10,10,completed
4540,Fake Draft 4540,PPR,10,10,completed
4541,Fake Draft 4541,Standard,10,10,completed
4542,Fake Draft 4542,PPR,10,10,completed
4543,Fake Draft 4543,Standard,10,10,completed
4544,Fake Draft 4544,PPR,10,10,completed
4545,Fake Draft 4545,Standard,10,10,completed
4546,Fake Draft 4546,PPR,10,10,completed
4547,Fake Draft 4547,Standard,10,10,completed
4548,Fake Draft 4548,PPR,10,10,completed
4549,Fake Draft 4549,Standard,10,10,completed
4550,Fake Draft 4550,PPR,10,10,completed
4551,Fake Draft 4551,Standard,10,10,completed
4552,Fake Draft 4552,PPR,10,10,completed
4553,Fake Draft 4553,Standard,10,10,completed
4554,Fake Draft 4554,PPR,10,10,completed
4555,Fake Draft 4555,Standard,10,10,completed
4556,Fake Draft 4556,PPR,10,10,completed
4557,Fake Draft 4557,Standard,10,10,completed
4558,Fake Draft 4558,PPR,10,10,completed
4559,Fake Draft 4559,Standard,10,10,completed
4560,Fake Draft 4560,PPR,10,10,completed
4561,Fake Draft 4561,Standard,10,10,completed
4562,Fake Draft 4562,PPR,10,10,completed
4563,Fake Draft 4563,Standard,10,10,completed
4564,Fake Draft 4564,PPR,10,10,completed
4565,Fake Draft 4565,Standard,10,10,completed
4566,Fake Draft 4566,PPR,10,10,completed
4567,Fake Draft 4567,Standard,10,10,completed
4568,Fake Draft 4568,PPR,10,10,completed
4569,Fake Draft 4569,Standard,10,10,completed
4570,Fake Draft 4570,PPR,10,10,completed
4571,Fake Draft 4571,Standard,10,10,completed
4572,Fake Draft 4572,PPR,10,10,completed
4573,Fake Draft 4573,Standard,10,10,completed
4574,Fake Draft 4574,PPR,10,10,completed
4575,Fake Draft 4575,Standard,10,10,completed
4576,Fake Draft 4576,PPR,10,10,completed
4577,Fake Draft 4577,Standard,10,10,completed
4578,Fake Draft 4578,PPR,10,10,completed
4579,Fake Draft 4579,Standard,10,10,completed
4580,Fake Draft 4580,PPR,10,10,completed
4581,Fake Draft 4581,Standard,10,10,completed
4582,Fake Draft 4582,PPR,10,10,completed
4583,Fake Draft 4583,Standard,10,10,completed
4584,Fake Draft 4584,PPR,10,10,completed
4585,Fake Draft 4585,Standard,10,10,completed
4586,Fake Draft 4586,PPR,10,10,completed
4587,Fake Draft 4587,Standard,10,10,completed
4588,Fake Draft 4588,PPR,10,10,completed
4589,Fake Draft 4589,Standard,10,10,completed
4590,Fake Draft 4590,PPR,10,10,completed
4591,Fake Draft 4591,Standard,10,10,completed
4592,Fake Draft 4592,PPR,10,10,completed
4593,Fake Draft 4593,Standard,10,10,completed
4594,Fake Draft 4594,PPR,10,10,completed
4595,Fake Draft 4595,Standard,10,10,completed
4596,Fake Draft 4596,PPR,10,10,completed
4597,Fake Draft 4597,Standard,10,10,completed
4598,Fake Draft 4598,PPR,10,10,completed
4599,Fake Draft 4599,Standard,10,10,completed
4600,Fake Draft 4600,PPR,10,10,completed
4601,Fake Draft 4601,Standard,10,10,completed
4602,Fake Draft 4602,PPR,10,10,completed
4603,Fake Draft 4603,Standard,10,10,completed
4604,Fake Draft 4604,PPR,10,10,completed
4605,Fake Draft 4605,Standard,10,10,completed
4606,Fake Draft 4606,PPR,10,10,completed
4607,Fake Draft 4607,Standard,10,10,completed
4608,Fake Draft 4608,PPR,10,10,completed
4609,Fake Draft 4609,Standard,10,10,completed
4610,Fake Draft 4610,PPR,10,10,completed
4611,Fake Draft 4611,Standard,10,10,completed
4612,Fake Draft 4612,PPR,10,10,completed
4613,Fake Draft 4613,Standard,10,10,completed
4614,Fake Draft 4614,PPR,10,10,completed
4615,Fake Draft 4615,Standard,10,10,completed
4616,Fake Draft 4616,PPR,10,10,completed
4617,Fake Draft 4617,Standard,10,10,completed
4618,Fake Draft 4618,PPR,10,10,completed
4619,Fake Draft 4619,Standard,10,10,completed
4620,Fake Draft 4620,PPR,10,10,completed
4621,Fake Draft 4621,Standard,10,10,completed
4622,Fake Draft 4622,PPR,10,10,completed
4623,Fake Draft 4623,Standard,10,10,completed
4624,Fake Draft 4624,PPR,10,10,completed
4625,Fake Draft 4625,Standard,10,10,completed
4626,Fake Draft 4626,PPR,10,10,completed
4627,Fake Draft 4627,Standard,10,10,completed
4628,Fake Draft 4628,PPR,10,10,completed
4629,Fake Draft 4629,Standard,10,10,completed
4630,Fake Draft 4630,PPR,10,10,completed
4631,Fake Draft 4631,Standard,10,10,completed
4632,Fake Draft 4632,PPR,10,10,completed
4633,Fake Draft 4633,Standard,10,10,completed
4634,Fake Draft 4634,PPR,10,10,completed
4635,Fake Draft 4635,Standard,10,10,completed
4636,Fake Draft 4636,PPR,10,10,completed
4637,Fake Draft 4637,Standard,10,10,completed
4638,Fake Draft 4638,PPR,10,10,completed
4639,Fake Draft 4639,Standard,10,10,completed
4640,Fake Draft 4640,PPR,10,10,completed
4641,Fake Draft 4641,Standard,10,10,completed
4642,Fake Draft 4642,PPR,10,10,completed
4643,Fake Draft 4643,Standard,10,10,completed
4644,Fake Draft 4644,PPR,10,10,completed
4645,Fake Draft 4645,Standard,10,10,completed
4646,Fake Draft 4646,PPR,10,10,completed
4647,Fake Draft 4647,Standard,10,10,completed
4648,Fake Draft 4648,PPR,10,10,completed
4649,Fake Draft 4649,Standard,10,10,completed
4650,Fake Draft 4650,PPR,10,10,completed
4651,Fake Draft 4651,Standard,10,10,completed
4652,Fake Draft 4652,PPR,10,10,completed
4653,Fake Draft 4653,Standard,10,10,completed
4654,Fake Draft 4654,PPR,10,10,completed
4655,Fake Draft 4655,Standard,10,10,completed
4656,Fake Draft 4656,PPR,10,10,completed
4657,Fake Draft 4657,Standard,10,10,completed
4658,Fake Draft 4658,PPR,10,10,completed
4659,Fake Draft 4659,Standard,10,10,completed
4660,Fake Draft 4660,PPR,10,10,completed
4661,Fake Draft 4661,Standard,10,10,completed
4662,Fake Draft 4662,PPR,10,10,completed
4663,Fake Draft 4663,Standard,10,10,completed
4664,Fake Draft 4664,PPR,10,10,completed
4665,Fake Draft 4665,Standard,10,10,completed
4666,Fake Draft 4666,PPR,10,10,completed
4667,Fake Draft 4667,Standard,10,10,completed
4668,Fake Draft 4668,PPR,10,10,completed
4669,Fake Draft 4669,Standard,10,10,completed
4670,Fake Draft 4670,PPR,10,10,completed
4671,Fake Draft 4671,Standard,10,10,completed
4672,Fake Draft 4672,PPR,10,10,completed
4673,Fake Draft 4673,Standard,10,10,completed
4674,Fake Draft 4674,PPR,10,10,completed
4675,Fake Draft 4675,Standard,10,10,completed
4676,Fake Draft 4676,PPR,10,10,completed
4677,Fake Draft 4677,Standard,10,10,completed
4678,Fake Draft 4678,PPR,10,10,completed
4679,Fake Draft 4679,Standard,10,10,completed
4680,Fake Draft 4680,PPR,10,10,completed
4681,Fake Draft 4681,Standard,10,10,completed
4682,Fake Draft 4682,PPR,10,10,completed
4683,Fake Draft 4683,Standard,10,10,completed
4684,Fake Draft 4684,PPR,10,10,completed
4685,Fake Draft 4685,Standard,10,10,completed
4686,Fake Draft 4686,PPR,10,10,completed
4687,Fake Draft 4687,Standard,10,10,completed
4688,Fake Draft 4688,PPR,10,10,completed
4689,Fake Draft 4689,Standard,10,10,completed
4690,Fake Draft 4690,PPR,10,10,completed
4691,Fake Draft 4691,Standard,10,10,completed
4692,Fake Draft 4692,PPR,10,10,completed
4693,Fake Draft 4693,Standard,10,10,completed
4694,Fake Draft 4694,PPR,10,10,completed
4695,Fake Draft 4695,Standard,10,10,completed
4696,Fake Draft 4696,PPR,10,10,completed
4697,Fake Draft 4697,Standard,10,10,completed
4698,Fake Draft 4698,PPR,10,10,completed
4699,Fake Draft 4699,Standard,10,10,completed
4700,Fake Draft 4700,PPR,10,10,completed
4701,Fake Draft 4701,Standard,10,10,completed
4702,Fake Draft 4702,PPR,10,10,completed
4703,Fake Draft 4703,Standard,10,10,completed
4704,Fake Draft 4704,PPR,10,10,completed
4705,Fake Draft 4705,Standard,10,10,completed
4706,Fake Draft 4706,PPR,10,10,completed
4707,Fake Draft 4707,Standard,10,10,completed
4708,Fake Draft 4708,PPR,10,10,completed
4709,Fake Draft 4709,Standard,10,10,completed
4710,Fake Draft 4710,PPR,10,10,completed
4711,Fake Draft 4711,Standard,10,10,completed
4712,Fake Draft 4712,PPR,10,10,completed
4713,Fake Draft 4713,Standard,10,10,completed
4714,Fake Draft 4714,PPR,10,10,completed
4715,Fake Draft 4715,Standard,10,10,completed
4716,Fake Draft 4716,PPR,10,10,completed
4717,Fake Draft 4717,Standard,10,10,completed
4718,Fake Draft 4718,PPR,10,10,completed
4719,Fake Draft 4719,Standard,10,10,completed
4720,Fake Draft 4720,PPR,10,10,completed
4721,Fake Draft 4721,Standard,10,10,completed
4722,Fake Draft 4722,PPR,10,10,completed
4723,Fake Draft 4723,Standard,10,10,completed
4724,Fake Draft 4724,PPR,10,10,completed
4725,Fake Draft 4725,Standard,10,10,completed
4726,Fake Draft 4726,PPR,10,10,completed
4727,Fake Draft 4727,Standard,10,10,completed
4728,Fake Draft 4728,PPR,10,10,completed
4729,Fake Draft 4729,Standard,10,10,completed
4730,Fake Draft 4730,PPR,10,10,completed
4731,Fake Draft 4731,Standard,10,10,completed
4732,Fake Draft 4732,PPR,10,10,completed
4733,Fake Draft 4733,Standard,10,10,completed
4734,Fake Draft 4734,PPR,10,10,completed
4735,Fake Draft 4735,Standard,10,10,completed
4736,Fake Draft 4736,PPR,10,10,completed
4737,Fake Draft 4737,Standard,10,10,completed
4738,Fake Draft 4738,PPR,10,10,completed
4739,Fake Draft 4739,Standard,10,10,completed
4740,Fake Draft 4740,PPR,10,10,completed
4741,Fake Draft 4741,Standard,10,10,completed
4742,Fake Draft 4742,PPR,10,10,completed
4743,Fake Draft 4743,Standard,10,10,completed
4744,Fake Draft 4744,PPR,10,10,completed
4745,Fake Draft 4745,Standard,10,10,completed
4746,Fake Draft 4746,PPR,10,10,completed
4747,Fake Draft 4747,Standard,10,10,completed
4748,Fake Draft 4748,PPR,10,10,completed
4749,Fake Draft 4749,Standard,10,10,completed
4750,Fake Draft 4750,PPR,10,10,completed
4751,Fake Draft 4751,Standard,10,10,completed
4752,Fake Draft 4752,PPR,10,10,completed
4753,Fake Draft 4753,Standard,10,10,completed
4754,Fake Draft 4754,PPR,10,10,completed
4755,Fake Draft 4755,Standard,10,10,completed
4756,Fake Draft 4756,PPR,10,10,completed
4757,Fake Draft 4757,Standard,10,10,completed
4758,Fake Draft 4758,PPR,10,10,completed
4759,Fake Draft 4759,Standard,10,10,completed
4760,Fake Draft 4760,PPR,10,10,completed
4761,Fake Draft 4761,Standard,10,10,completed
4762,Fake Draft 4762,PPR,10,10,completed
4763,Fake Draft 4763,Standard,10,10,completed
4764,Fake Draft 4764,PPR,10,10,completed
4765,Fake Draft 4765,Standard,10,10,completed
4766,Fake Draft 4766,PPR,10,10,completed
4767,Fake Draft 4767,Standard,10,10,completed
4768,Fake Draft 4768,PPR,10,10,completed
4769,Fake Draft 4769,Standard,10,10,completed
4770,Fake Draft 4770,PPR,10,10,completed
4771,Fake Draft 4771,Standard,10,10,completed
4772,Fake Draft 4772,PPR,10,10,completed
4773,Fake Draft 4773,Standard,10,10,completed
4774,Fake Draft 4774,PPR,10,10,completed
4775,Fake Draft 4775,Standard,10,10,completed
4776,Fake Draft 4776,PPR,10,10,completed
4777,Fake Draft 4777,Standard,10,10,completed
4778,Fake Draft 4778,PPR,10,10,completed
4779,Fake Draft 4779,Standard,10,10,completed
4780,Fake Draft 4780,PPR,10,10,completed
4781,Fake Draft 4781,Standard,10,10,completed
4782,Fake Draft 4782,PPR,10,10,completed
4783,Fake Draft 4783,Standard,10,10,completed
4784,Fake Draft 4784,PPR,10,10,completed
4785,Fake Draft 4785,Standard,10,10,completed
4786,Fake Draft 4786,PPR,10,10,completed
4787,Fake Draft 4787,Standard,10,10,completed
4788,Fake Draft 4788,PPR,10,10,completed
4789,Fake Draft 4789,Standard,10,10,completed
4790,Fake Draft 4790,PPR,10,10,completed
4791,Fake Draft 4791,Standard,10,10,completed
4792,Fake Draft 4792,PPR,10,10,completed
4793,Fake Draft 4793,Standard,10,10,completed
4794,Fake Draft 4794,PPR,10,10,completed
4795,Fake Draft 4795,Standard,10,10,completed
4796,Fake Draft 4796,PPR,10,10,completed
4797,Fake Draft 4797,Standard,10,10,completed
4798,Fake Draft 4798,PPR,10,10,completed
4799,Fake Draft 4799,Standard,10,10,completed
4800,Fake Draft 4800,PPR,10,10,completed
4801,Fake Draft 4801,Standard,10,10,completed
4802,Fake Draft 4802,PPR,10,10,completed
4803,Fake Draft 4803,Standard,10,10,completed
4804,Fake Draft 4804,PPR,10,10,completed
4805,Fake Draft 4805,Standard,10,10,completed
4806,Fake Draft 4806,PPR,10,10,completed
4807,Fake Draft 4807,Standard,10,10,completed
4808,Fake Draft 4808,PPR,10,10,completed
4809,Fake Draft 4809,Standard,10,10,completed
4810,Fake Draft 4810,PPR,10,10,completed
4811,Fake Draft 4811,Standard,10,10,completed
4812,Fake Draft 4812,PPR,10,10,completed
4813,Fake Draft 4813,Standard,10,10,completed
4814,Fake Draft 4814,PPR,10,10,completed
4815,Fake Draft 4815,Standard,10,10,completed
4816,Fake Draft 4816,PPR,10,10,completed
4817,Fake Draft 4817,Standard,10,10,completed
4818,Fake Draft 4818,PPR,10,10,completed
4819,Fake Draft 4819,Standard,10,10,completed
4820,Fake Draft 4820,PPR,10,10,completed
4821,Fake Draft 4821,Standard,10,10,completed
4822,Fake Draft 4822,PPR,10,10,completed
4823,Fake Draft 4823,Standard,10,10,completed
4824,Fake Draft 4824,PPR,10,10,completed
4825,Fake Draft 4825,Standard,10,10,completed
4826,Fake Draft 4826,PPR,10,10,completed
4827,Fake Draft 4827,Standard,10,10,completed
4828,Fake Draft 4828,PPR,10,10,completed
4829,Fake Draft 4829,Standard,10,10,completed
4830,Fake Draft 4830,PPR,10,10,completed
4831,Fake Draft 4831,Standard,10,10,completed
4832,Fake Draft 4832,PPR,10,10,completed
4833,Fake Draft 4833,Standard,10,10,completed
4834,Fake Draft 4834,PPR,10,10,completed
4835,Fake Draft 4835,Standard,10,10,completed
4836,Fake Draft 4836,PPR,10,10,completed
4837,Fake Draft 4837,Standard,10,10,completed
4838,Fake Draft 4838,PPR,10,10,completed
4839,Fake Draft 4839,Standard,10,10,completed
4840,Fake Draft 4840,PPR,10,10,completed
4841,Fake Draft 4841,Standard,10,10,completed
4842,Fake Draft 4842,PPR,10,10,completed
4843,Fake Draft 4843,Standard,10,10,completed
4844,Fake Draft 4844,PPR,10,10,completed
4845,Fake Draft 4845,Standard,10,10,completed
4846,Fake Draft 4846,PPR,10,10,completed
4847,Fake Draft 4847,Standard,10,10,completed
4848,Fake Draft 4848,PPR,10,10,completed
4849,Fake Draft 4849,Standard,10,10,completed
4850,Fake Draft 4850,PPR,10,10,completed
4851,Fake Draft 4851,Standard,10,10,completed
4852,Fake Draft 4852,PPR,10,10,completed
4853,Fake Draft 4853,Standard,10,10,completed
4854,Fake Draft 4854,PPR,10,10,completed
4855,Fake Draft 4855,Standard,10,10,completed
4856,Fake Draft 4856,PPR,10,10,completed
4857,Fake Draft 4857,Standard,10,10,completed
4858,Fake Draft 4858,PPR,10,10,completed
4859,Fake Draft 4859,Standard,10,10,completed
4860,Fake Draft 4860,PPR,10,10,completed
4861,Fake Draft 4861,Standard,10,10,completed
4862,Fake Draft 4862,PPR,10,10,completed
4863,Fake Draft 4863,Standard,10,10,completed
4864,Fake Draft 4864,PPR,10,10,completed
4865,Fake Draft 4865,Standard,10,10,completed
4866,Fake Draft 4866,PPR,10,10,completed
4867,Fake Draft 4867,Standard,10,10,completed
4868,Fake Draft 4868,PPR,10,10,completed
4869,Fake Draft 4869,Standard,10,10,completed
4870,Fake Draft 4870,PPR,10,10,completed
4871,Fake Draft 4871,Standard,10,10,completed
4872,Fake Draft 4872,PPR,10,10,completed
4873,Fake Draft 4873,Standard,10,10,completed
4874,Fake Draft 4874,PPR,10,10,completed
4875,Fake Draft 4875,Standard,10,10,completed
4876,Fake Draft 4876,PPR,10,10,completed
4877,Fake Draft 4877,Standard,10,10,completed
4878,Fake Draft 4878,PPR,10,10,completed
4879,Fake Draft 4879,Standard,10,10,completed
4880,Fake Draft 4880,PPR,10,10,completed
4881,Fake Draft 4881,Standard,10,10,completed
4882,Fake Draft 4882,PPR,10,10,completed
4883,Fake Draft 4883,Standard,10,10,completed
4884,Fake Draft 4884,PPR,10,10,completed
4885,Fake Draft 4885,Standard,10,10,completed
4886,Fake Draft 4886,PPR,10,10,completed
4887,Fake Draft 4887,Standard,10,10,completed
4888,Fake Draft 4888,PPR,10,10,completed
4889,Fake Draft 4889,Standard,10,10,completed
4890,Fake Draft 4890,PPR,10,10,completed
4891,Fake Draft 4891,Standard,10,10,completed
4892,Fake Draft 4892,PPR,10,10,completed
4893,Fake Draft 4893,Standard,10,10,completed
4894,Fake Draft 4894,PPR,10,10,completed
4895,Fake Draft 4895,Standard,10,10,completed
4896,Fake Draft 4896,PPR,10,10,completed
4897,Fake Draft 4897,Standard,10,10,completed
4898,Fake Draft 4898,PPR,10,10,completed
4899,Fake Draft 4899,Standard,10,10,completed
4900,Fake Draft 4900,PPR,10,10,completed
4901,Fake Draft 4901,Standard,10,10,completed
4902,Fake Draft 4902,PPR,10,10,completed
4903,Fake Draft 4903,Standard,10,10,completed
4904,Fake Draft 4904,PPR,10,10,completed
4905,Fake Draft 4905,Standard,10,10,completed
4906,Fake Draft 4906,PPR,10,10,completed
4907,Fake Draft 4907,Standard,10,10,completed
4908,Fake Draft 4908,PPR,10,10,completed
4909,Fake Draft 4909,Standard,10,10,completed
4910,Fake Draft 4910,PPR,10,10,completed
4911,Fake Draft 4911,Standard,10,10,completed
4912,Fake Draft 4912,PPR,10,10,completed
